"business_id","Score","date","type"
68766,"100","20120601","routine"
68767,"98","20140307","routine"
68767,"100","20130808","routine"
68768,"89","20140324","routine"
68768,"79","20130903","routine"
68768,"77","20121219","routine"
68768,"96","20120323","routine"
68773,"84","20140521","routine"
68773,"79","20131030","routine"
68773,"86","20130424","routine"
68773,"94","20120418","routine"
68774,"100","20130415","routine"
68774,"100","20120606","routine"
68775,"96","20140529","routine"
68775,"96","20131112","routine"
68775,"98","20130529","routine"
68775,"100","20121206","routine"
68784,"100","20140404","routine"
68784,"100","20130314","routine"
68784,"100","20120917","routine"
68784,"100","20120529","routine"
68784,"100","20120328","routine"
68786,"75","20140617","routine"
68786,"84","20131203","routine"
68786,"60","20130211","routine"
68786,"90","20120418","routine"
68799,"96","20140418","routine"
68799,"100","20131028","routine"
68799,"94","20130501","routine"
68799,"100","20121108","routine"
68799,"96","20120502","routine"
68800,"93","20130313","routine"
68804,"92","20140226","routine"
68804,"72","20130307","routine"
68804,"92","20121114","routine"
68808,"96","20140317","routine"
68808,"90","20130220","routine"
68808,"94","20121116","routine"
68808,"100","20120802","routine"
68809,"90","20140528","routine"
68809,"84","20131122","routine"
68809,"92","20130515","routine"
68809,"94","20120808","routine"
68811,"100","20140205","routine"
68811,"96","20130715","routine"
68811,"100","20120327","routine"
68813,"87","20140429","routine"
68813,"100","20131016","routine"
68813,"93","20130312","routine"
68813,"100","20120831","routine"
68814,"96","20140211","routine"
68814,"100","20130510","routine"
68814,"92","20121004","routine"
68824,"82","20140207","routine"
68824,"83","20130307","routine"
68825,"75","20131220","routine"
68825,"66","20130201","routine"
68826,"92","20130814","routine"
68826,"75","20121226","routine"
68826,"84","20120601","routine"
68831,"98","20140716","routine"
68831,"94","20140421","routine"
68831,"98","20130422","routine"
68831,"94","20121113","routine"
68831,"100","20120724","routine"
68832,"92","20140423","routine"
68832,"96","20130802","routine"
68832,"91","20130107","routine"
68832,"98","20120705","routine"
68839,"94","20140505","routine"
68839,"71","20131021","routine"
68839,"100","20130219","routine"
68842,"94","20140623","routine"
68842,"94","20130610","routine"
68842,"100","20120614","routine"
68860,"86","20140327","routine"
68860,"71","20131112","routine"
68860,"73","20130429","routine"
68860,"81","20130103","routine"
68860,"91","20120411","routine"
68862,"100","20120617","routine"
68865,"92","20140624","routine"
68865,"83","20131112","routine"
68865,"90","20130123","routine"
68865,"92","20120711","routine"
68872,"94","20140703","routine"
68872,"92","20140108","routine"
68872,"85","20130501","routine"
68872,"89","20121023","routine"
68872,"92","20120425","routine"
68880,"90","20140207","routine"
68880,"83","20130307","routine"
68881,"80","20140410","routine"
68881,"73","20131024","routine"
68881,"79","20130319","routine"
68890,"98","20140605","routine"
68890,"91","20131119","routine"
68890,"98","20130215","routine"
68890,"98","20120808","routine"
68891,"100","20131106","routine"
68891,"84","20121109","routine"
68894,"92","20140507","routine"
68894,"94","20131015","routine"
68894,"90","20130515","routine"
68894,"93","20120712","routine"
68895,"98","20140827","routine"
68895,"94","20140130","routine"
68895,"92","20130613","routine"
68895,"100","20120521","routine"
68909,"86","20140715","routine"
68909,"85","20131212","routine"
68909,"77","20130510","routine"
68909,"100","20120530","routine"
68916,"62","20131021","routine"
68916,"94","20120626","routine"
68930,"78","20140528","routine"
68930,"86","20130819","routine"
68930,"71","20121119","routine"
68930,"82","20120507","routine"
68938,"90","20140416","routine"
68938,"90","20130904","routine"
68938,"96","20121128","routine"
68938,"100","20120426","routine"
68944,"100","20140729","routine"
68944,"96","20140204","routine"
68944,"94","20130730","routine"
68944,"98","20121108","routine"
68944,"100","20120416","routine"
68945,"87","20140409","routine"
68945,"100","20131016","routine"
68945,"78","20130508","routine"
68945,"91","20121115","routine"
68945,"96","20120530","routine"
68949,"92","20140610","routine"
68949,"88","20130325","routine"
68950,"90","20140318","routine"
68950,"92","20130710","routine"
68950,"96","20121004","routine"
68952,"92","20140103","routine"
68952,"96","20130412","routine"
68952,"96","20120905","routine"
68955,"98","20140430","routine"
68955,"96","20131022","routine"
68955,"98","20130423","routine"
68955,"100","20121016","routine"
68955,"96","20120424","routine"
68959,"96","20140304","routine"
68959,"98","20130213","routine"
68959,"100","20120424","routine"
68961,"94","20140612","routine"
68961,"92","20131206","routine"
68961,"94","20130405","routine"
68961,"100","20120810","routine"
68962,"81","20130625","routine"
68963,"89","20140415","routine"
68963,"100","20131017","routine"
68963,"85","20130424","routine"
68963,"100","20120717","routine"
68974,"94","20140515","routine"
68974,"86","20131217","routine"
68974,"94","20130612","routine"
68974,"96","20120927","routine"
68981,"94","20140307","routine"
68981,"87","20131028","routine"
68981,"89","20130522","routine"
68981,"76","20121009","routine"
68981,"88","20120702","routine"
68982,"86","20140516","routine"
68982,"79","20130823","routine"
68982,"91","20120808","routine"
68984,"96","20140408","routine"
68984,"92","20131002","routine"
68984,"89","20130509","routine"
68984,"86","20121016","routine"
68984,"92","20120629","routine"
68986,"94","20140103","routine"
68986,"92","20130524","routine"
68986,"96","20120427","routine"
68991,"89","20140613","routine"
68991,"90","20131213","routine"
68991,"85","20130530","routine"
68991,"80","20120926","routine"
68994,"98","20140617","routine"
68994,"100","20130625","routine"
68998,"90","20140521","routine"
68998,"92","20130610","routine"
68998,"96","20130115","routine"
68998,"100","20120604","routine"
69006,"91","20140530","routine"
69006,"85","20131206","routine"
69006,"100","20121120","routine"
69012,"94","20140602","routine"
69012,"98","20131204","routine"
69012,"91","20130506","routine"
69012,"94","20120904","routine"
69013,"94","20140210","routine"
69013,"100","20130130","routine"
69013,"80","20120604","routine"
69016,"76","20140618","routine"
69016,"76","20131209","routine"
69016,"76","20130711","routine"
69016,"81","20121213","routine"
69016,"89","20120625","routine"
69023,"92","20140320","routine"
69023,"94","20130312","routine"
69023,"92","20121119","routine"
69023,"100","20120820","routine"
69026,"90","20140204","routine"
69026,"76","20130502","routine"
69026,"81","20121029","routine"
69041,"65","20130225","routine"
69041,"81","20120802","routine"
69044,"96","20130824","routine"
69044,"92","20130405","routine"
69044,"100","20121015","routine"
69044,"94","20120920","routine"
69045,"100","20121015","routine"
69047,"100","20130824","routine"
69047,"100","20130405","routine"
69047,"100","20121015","routine"
69047,"100","20120920","routine"
69048,"96","20140408","routine"
69048,"96","20130824","routine"
69048,"100","20130405","routine"
69048,"98","20121015","routine"
69048,"96","20120920","routine"
69049,"100","20140408","routine"
69049,"100","20130824","routine"
69049,"100","20130405","routine"
69049,"100","20121015","routine"
69049,"100","20120920","routine"
69051,"100","20130824","routine"
69051,"100","20130405","routine"
69051,"100","20121015","routine"
69051,"100","20120920","routine"
69053,"100","20130824","routine"
69053,"100","20130405","routine"
69053,"100","20121015","routine"
69053,"94","20120920","routine"
69058,"100","20140210","routine"
69058,"94","20130807","routine"
69058,"94","20130211","routine"
69058,"96","20120808","routine"
69060,"79","20140207","routine"
69060,"88","20130410","routine"
69060,"100","20120711","routine"
69064,"74","20140514","routine"
69064,"76","20130905","routine"
69064,"88","20130103","routine"
69066,"94","20140818","routine"
69066,"98","20130328","routine"
69066,"94","20120614","routine"
69067,"94","20140416","routine"
69067,"88","20130805","routine"
69067,"92","20130320","routine"
69067,"94","20120807","routine"
69069,"100","20140722","routine"
69070,"100","20140424","routine"
69070,"100","20130814","routine"
69070,"93","20130201","routine"
69070,"100","20120622","routine"
69081,"100","20140428","routine"
69081,"100","20131119","routine"
69081,"100","20130521","routine"
69081,"98","20121128","routine"
69081,"96","20120514","routine"
69090,"100","20120805","routine"
69110,"92","20140819","routine"
69110,"90","20130320","routine"
69110,"94","20120710","routine"
69113,"96","20140206","routine"
69113,"96","20130730","routine"
69113,"98","20121116","routine"
69115,"71","20140902","routine"
69115,"82","20130918","routine"
69115,"68","20120717","routine"
69118,"81","20140827","routine"
69118,"76","20140227","routine"
69118,"76","20130724","routine"
69118,"77","20121002","routine"
69120,"66","20140424","routine"
69120,"88","20130129","routine"
69120,"81","20120717","routine"
69121,"75","20130426","routine"
69121,"100","20120607","routine"
69122,"100","20130227","routine"
69122,"96","20121113","routine"
69122,"96","20120628","routine"
69123,"100","20130930","routine"
69123,"84","20120628","routine"
69125,"86","20140210","routine"
69125,"90","20131114","routine"
69125,"96","20130404","routine"
69125,"73","20120803","routine"
69127,"83","20140312","routine"
69127,"92","20130319","routine"
69127,"96","20120726","routine"
69135,"100","20140408","routine"
69135,"94","20130824","routine"
69135,"94","20130405","routine"
69135,"98","20121015","routine"
69135,"98","20120920","routine"
69146,"96","20140603","routine"
69146,"91","20130911","routine"
69146,"100","20120914","routine"
69147,"100","20140527","routine"
69147,"89","20130808","routine"
69147,"90","20130426","routine"
69147,"100","20121010","routine"
69149,"96","20140902","routine"
69149,"94","20131206","routine"
69149,"92","20130410","routine"
69149,"98","20120726","routine"
69150,"78","20131118","routine"
69150,"85","20130311","routine"
69150,"84","20120717","routine"
69152,"92","20140328","routine"
69152,"94","20130517","routine"
69152,"98","20120625","routine"
69153,"100","20131122","routine"
69153,"100","20121128","routine"
69153,"100","20120514","routine"
69169,"81","20140401","routine"
69169,"64","20130313","routine"
69169,"88","20120627","routine"
69172,"82","20140723","routine"
69172,"90","20140108","routine"
69172,"92","20130821","routine"
69172,"94","20121130","routine"
69175,"93","20140414","routine"
69175,"89","20131015","routine"
69175,"91","20130416","routine"
69175,"100","20121026","routine"
69178,"96","20140318","routine"
69178,"96","20130924","routine"
69178,"92","20130220","routine"
69178,"91","20120809","routine"
69180,"90","20140404","routine"
69180,"87","20130911","routine"
69180,"90","20120904","routine"
69181,"84","20140507","routine"
69181,"87","20131015","routine"
69181,"85","20130515","routine"
69181,"98","20120523","routine"
69188,"94","20140128","routine"
69188,"96","20130603","routine"
69189,"98","20140429","routine"
69189,"81","20130916","routine"
69189,"92","20121213","routine"
69191,"85","20140424","routine"
69194,"92","20140219","routine"
69194,"85","20130725","routine"
69194,"96","20120823","routine"
69195,"98","20140129","routine"
69195,"92","20130730","routine"
69195,"86","20130118","routine"
69195,"85","20121212","routine"
69195,"71","20120607","routine"
69199,"100","20131107","routine"
69199,"85","20121022","routine"
69199,"100","20120523","routine"
69205,"82","20140602","routine"
69205,"69","20130729","routine"
69205,"59","20121210","routine"
69206,"94","20140130","routine"
69206,"88","20130718","routine"
69206,"88","20121101","routine"
69207,"92","20140310","routine"
69207,"96","20130118","routine"
69207,"94","20121127","routine"
69207,"94","20120802","routine"
69208,"100","20131003","routine"
69208,"100","20130304","routine"
69208,"100","20120904","routine"
69212,"90","20140414","routine"
69212,"90","20130909","routine"
69212,"94","20130401","routine"
69212,"77","20120821","routine"
69214,"98","20140117","routine"
69214,"91","20130724","routine"
69214,"98","20130129","routine"
69215,"94","20140311","routine"
69215,"96","20131028","routine"
69215,"90","20130419","routine"
69217,"90","20140709","routine"
69217,"92","20130416","routine"
69231,"86","20140709","routine"
69234,"69","20140317","routine"
69234,"72","20130620","routine"
69234,"85","20120925","routine"
69236,"92","20140624","routine"
69236,"100","20140210","routine"
69236,"90","20130501","routine"
69236,"84","20120904","routine"
69237,"100","20140722","routine"
69237,"100","20140123","routine"
69237,"100","20130801","routine"
69237,"100","20130208","routine"
69237,"94","20120725","routine"
69244,"96","20140624","routine"
69244,"96","20131114","routine"
69244,"81","20130312","routine"
69245,"96","20140603","routine"
69245,"94","20131104","routine"
69245,"96","20130515","routine"
69245,"100","20120830","routine"
69249,"75","20140602","routine"
69249,"81","20130628","routine"
69249,"81","20120629","routine"
69251,"87","20140219","routine"
69251,"83","20131001","routine"
69251,"92","20130111","routine"
69251,"85","20120703","routine"
69253,"90","20131216","routine"
69253,"67","20130403","routine"
69253,"64","20120816","routine"
69257,"100","20140324","routine"
69257,"100","20130925","routine"
69257,"93","20130318","routine"
69257,"100","20121210","routine"
69257,"89","20120607","routine"
69259,"94","20140131","routine"
69259,"94","20130524","routine"
69259,"92","20120910","routine"
69263,"92","20140505","routine"
69263,"88","20130827","routine"
69263,"96","20130401","routine"
69263,"94","20121106","routine"
69269,"86","20140628","routine"
69269,"82","20130618","routine"
69269,"82","20130518","routine"
69272,"90","20140515","routine"
69272,"98","20131125","routine"
69272,"96","20130424","routine"
69272,"100","20120629","routine"
69275,"94","20140421","routine"
69275,"92","20131008","routine"
69275,"94","20130402","routine"
69275,"78","20121105","routine"
69275,"92","20120907","routine"
69278,"100","20140319","routine"
69278,"89","20131009","routine"
69278,"96","20130118","routine"
69278,"98","20120607","routine"
69281,"98","20140319","routine"
69281,"88","20131009","routine"
69281,"98","20130118","routine"
69281,"100","20120607","routine"
69282,"85","20140402","routine"
69282,"85","20130916","routine"
69282,"86","20130318","routine"
69282,"63","20120813","routine"
69283,"88","20140319","routine"
69283,"89","20131009","routine"
69283,"100","20130118","routine"
69283,"98","20120607","routine"
69284,"96","20140319","routine"
69284,"100","20131009","routine"
69284,"98","20130118","routine"
69284,"98","20120607","routine"
69285,"96","20140319","routine"
69285,"84","20131009","routine"
69285,"100","20130118","routine"
69285,"98","20120607","routine"
69288,"91","20130617","routine"
69288,"100","20120626","routine"
69290,"75","20140220","routine"
69290,"100","20130307","routine"
69290,"100","20120618","routine"
69291,"100","20140212","routine"
69291,"98","20130808","routine"
69291,"98","20121105","routine"
69294,"88","20140408","routine"
69294,"94","20131119","routine"
69294,"100","20130424","routine"
69297,"93","20140306","routine"
69297,"86","20131122","routine"
69297,"100","20130423","routine"
69297,"61","20121030","routine"
69297,"88","20120904","routine"
69299,"94","20140422","routine"
69299,"77","20130715","routine"
69299,"82","20121010","routine"
69301,"73","20140227","routine"
69301,"63","20130808","routine"
69301,"80","20130228","routine"
69301,"96","20120829","routine"
69302,"98","20140305","routine"
69302,"81","20130823","routine"
69302,"96","20130208","routine"
69302,"88","20120709","routine"
69304,"92","20130826","routine"
69304,"96","20130321","routine"
69304,"87","20121004","routine"
69304,"93","20120810","routine"
69311,"79","20140801","routine"
69311,"85","20140207","routine"
69311,"100","20130205","routine"
69311,"100","20120830","routine"
69312,"100","20140626","routine"
69312,"100","20130628","routine"
69312,"84","20120822","routine"
69317,"90","20140129","routine"
69317,"86","20130523","routine"
69317,"75","20120906","routine"
69324,"94","20140822","routine"
69324,"94","20140303","routine"
69324,"87","20130718","routine"
69324,"85","20121219","routine"
69324,"92","20120606","routine"
69325,"86","20140529","routine"
69339,"98","20140724","routine"
69339,"96","20130530","routine"
69350,"100","20140527","routine"
69350,"92","20130419","routine"
69350,"96","20120727","routine"
69351,"80","20140417","routine"
69351,"91","20130708","routine"
69351,"84","20121228","routine"
69351,"94","20120618","routine"
69353,"90","20140618","routine"
69353,"92","20131217","routine"
69353,"96","20130716","routine"
69353,"96","20121206","routine"
69353,"96","20120614","routine"
69354,"94","20140123","routine"
69354,"90","20130730","routine"
69354,"90","20130205","routine"
69354,"94","20120724","routine"
69359,"94","20140514","routine"
69359,"96","20131106","routine"
69359,"86","20130417","routine"
69359,"91","20120808","routine"
69368,"93","20140718","routine"
69368,"93","20140127","routine"
69368,"100","20130109","routine"
69380,"98","20140611","routine"
69380,"100","20140604","routine"
69380,"100","20130604","routine"
69380,"94","20121128","routine"
69383,"96","20140617","routine"
69383,"81","20131203","routine"
69383,"98","20130321","routine"
69387,"74","20140113","routine"
69387,"77","20130513","routine"
69387,"84","20120817","routine"
69388,"96","20140818","routine"
69388,"85","20130424","routine"
69388,"100","20120705","routine"
69392,"73","20130930","routine"
69392,"100","20120627","routine"
69397,"92","20131213","routine"
69397,"82","20130516","routine"
69397,"70","20121025","routine"
69397,"100","20120706","routine"
69403,"93","20140326","routine"
69403,"96","20130926","routine"
69403,"100","20130320","routine"
69403,"100","20120917","routine"
69419,"87","20140714","routine"
69419,"85","20140210","routine"
69419,"81","20130801","routine"
69419,"91","20130205","routine"
69419,"92","20120709","routine"
69433,"80","20140416","routine"
69433,"88","20130812","routine"
69433,"100","20120802","routine"
69437,"100","20140321","routine"
69448,"98","20140522","routine"
69448,"100","20131115","routine"
69448,"100","20130607","routine"
69448,"98","20121226","routine"
69459,"89","20140519","routine"
69459,"87","20130822","routine"
69459,"100","20120803","routine"
69464,"98","20140606","routine"
69464,"98","20131010","routine"
69464,"98","20130131","routine"
69464,"98","20120702","routine"
69465,"94","20140421","routine"
69465,"94","20131001","routine"
69465,"94","20130423","routine"
69465,"96","20120706","routine"
69466,"90","20140625","routine"
69466,"88","20130612","routine"
69466,"89","20120719","routine"
69475,"96","20140428","routine"
69475,"83","20130917","routine"
69475,"96","20130118","routine"
69475,"96","20120619","routine"
69486,"73","20140304","routine"
69486,"64","20130708","routine"
69486,"75","20121002","routine"
69487,"100","20140729","routine"
69487,"98","20140127","routine"
69487,"100","20121212","routine"
69488,"98","20131206","routine"
69488,"87","20130510","routine"
69488,"88","20120927","routine"
69489,"98","20140408","routine"
69489,"100","20130726","routine"
69489,"90","20130215","routine"
69489,"96","20120710","routine"
69492,"98","20140310","routine"
69492,"100","20121114","routine"
69495,"88","20130419","routine"
69495,"100","20120814","routine"
69500,"100","20131010","routine"
69500,"92","20130219","routine"
69500,"90","20120705","routine"
69501,"98","20131002","routine"
69511,"66","20130409","routine"
69512,"92","20140102","routine"
69512,"92","20130328","routine"
69512,"92","20130111","routine"
69520,"84","20130916","routine"
69520,"90","20120814","routine"
69520,"94","20120710","routine"
69527,"90","20140617","routine"
69527,"94","20131210","routine"
69527,"98","20130625","routine"
69527,"94","20121219","routine"
69528,"100","20140625","routine"
69528,"98","20130920","routine"
69528,"96","20120719","routine"
69529,"88","20130618","routine"
69547,"100","20140307","routine"
69547,"98","20130130","routine"
69557,"86","20140204","routine"
69557,"91","20130524","routine"
69557,"86","20120827","routine"
69562,"100","20130822","routine"
69562,"100","20130801","routine"
69562,"96","20130131","routine"
69562,"100","20120830","routine"
69573,"100","20130509","routine"
69573,"100","20120807","routine"
69574,"96","20140410","routine"
69574,"88","20130812","routine"
69574,"93","20121207","routine"
69576,"93","20140212","routine"
69576,"89","20130719","routine"
69576,"94","20121220","routine"
69576,"100","20120815","routine"
69584,"71","20140604","routine"
69584,"91","20130501","routine"
69584,"76","20121127","routine"
69590,"92","20130930","routine"
69590,"100","20121001","routine"
69592,"92","20130419","routine"
69592,"92","20120802","routine"
69595,"92","20140806","routine"
69595,"94","20130514","routine"
69595,"100","20120828","routine"
69600,"100","20120805","routine"
69604,"92","20140305","routine"
69604,"90","20130621","routine"
69604,"83","20121121","routine"
69606,"91","20140305","routine"
69606,"96","20130529","routine"
69606,"83","20121011","routine"
69614,"100","20140410","routine"
69614,"100","20130710","routine"
69614,"86","20121113","routine"
69618,"79","20140319","routine"
69618,"54","20130326","routine"
69621,"92","20140729","routine"
69621,"88","20140124","routine"
69621,"92","20130514","routine"
69621,"96","20120802","routine"
69627,"98","20140127","routine"
69627,"89","20130628","routine"
69635,"98","20140227","routine"
69635,"98","20130904","routine"
69635,"98","20130319","routine"
69635,"98","20120830","routine"
69652,"96","20140324","routine"
69652,"87","20130925","routine"
69652,"83","20130318","routine"
69652,"90","20120724","routine"
69653,"98","20140402","routine"
69653,"85","20131002","routine"
69653,"78","20130328","routine"
69653,"81","20121017","routine"
69654,"86","20140415","routine"
69654,"67","20131204","routine"
69664,"100","20140521","routine"
69665,"84","20140430","routine"
69665,"81","20131002","routine"
69665,"72","20130319","routine"
69665,"74","20120822","routine"
69666,"84","20140611","routine"
69666,"79","20131108","routine"
69666,"92","20130219","routine"
69679,"100","20140328","routine"
69679,"100","20131030","routine"
69679,"98","20130308","routine"
69680,"96","20140528","routine"
69680,"100","20130605","routine"
69680,"96","20121031","routine"
69680,"100","20120724","routine"
69681,"83","20131118","routine"
69681,"92","20130206","routine"
69682,"82","20140606","routine"
69682,"92","20130726","routine"
69682,"87","20121010","routine"
69683,"94","20140714","routine"
69683,"90","20131213","routine"
69683,"81","20130325","routine"
69683,"92","20120821","routine"
69692,"96","20140519","routine"
69692,"98","20131108","routine"
69692,"94","20130328","routine"
69692,"100","20120924","routine"
69694,"94","20140528","routine"
69694,"90","20130418","routine"
69694,"94","20120905","routine"
69694,"100","20120724","routine"
69705,"98","20140520","routine"
69705,"96","20130808","routine"
69705,"92","20130108","routine"
69705,"98","20120725","routine"
69706,"69","20140306","routine"
69706,"79","20130529","routine"
69706,"90","20121009","routine"
69707,"96","20140401","routine"
69707,"81","20130829","routine"
69707,"96","20130502","routine"
69707,"93","20130224","routine"
69708,"100","20140326","routine"
69708,"93","20130308","routine"
69717,"81","20140506","routine"
69717,"79","20131001","routine"
69717,"88","20130228","routine"
69722,"88","20140528","routine"
69722,"94","20130416","routine"
69722,"83","20121219","routine"
69722,"76","20120905","routine"
69733,"100","20140514","routine"
69733,"100","20131203","routine"
69733,"100","20130108","routine"
69733,"98","20120806","routine"
69734,"82","20130827","routine"
69734,"89","20130402","routine"
69734,"81","20120821","routine"
69735,"94","20140626","routine"
69735,"94","20130909","routine"
69735,"90","20130626","routine"
69735,"100","20130405","routine"
69737,"79","20140505","routine"
69737,"96","20131209","routine"
69737,"96","20130507","routine"
69737,"98","20121029","routine"
69750,"78","20140423","routine"
69750,"82","20131008","routine"
69750,"84","20121204","routine"
69752,"73","20140130","routine"
69752,"80","20130716","routine"
69752,"80","20130219","routine"
69753,"98","20140129","routine"
69753,"96","20130613","routine"
69753,"100","20120824","routine"
69758,"94","20140609","routine"
69758,"89","20130611","routine"
69758,"92","20121024","routine"
69759,"82","20140521","routine"
69759,"96","20121025","routine"
69762,"88","20140310","routine"
69762,"92","20121119","routine"
69762,"100","20121012","routine"
69769,"100","20140806","routine"
69769,"98","20140108","routine"
69778,"96","20130907","routine"
69778,"94","20130620","routine"
69781,"100","20140519","routine"
69781,"100","20131118","routine"
69781,"92","20130521","routine"
69782,"79","20140226","routine"
69782,"75","20130610","routine"
69782,"72","20120814","routine"
69786,"94","20140605","routine"
69786,"88","20131025","routine"
69786,"100","20120905","routine"
69792,"90","20130725","routine"
69799,"86","20140604","routine"
69799,"89","20130905","routine"
69799,"87","20130312","routine"
69799,"88","20120822","routine"
69803,"82","20140326","routine"
69803,"98","20140312","routine"
69803,"98","20130426","routine"
69803,"81","20130125","routine"
69803,"100","20120808","routine"
69804,"100","20140226","routine"
69804,"94","20130926","routine"
69804,"100","20120823","routine"
69813,"100","20140319","routine"
69813,"92","20130924","routine"
69813,"98","20130315","routine"
69821,"100","20140620","routine"
69821,"94","20131211","routine"
69821,"94","20130327","routine"
69822,"86","20140618","routine"
69822,"94","20140121","routine"
69822,"96","20131030","routine"
69822,"92","20130508","routine"
69822,"87","20121025","routine"
69828,"98","20130404","routine"
69828,"100","20120912","routine"
69830,"88","20140725","routine"
69830,"96","20140211","routine"
69830,"88","20131210","routine"
69849,"86","20140416","routine"
69849,"90","20131002","routine"
69849,"94","20130103","routine"
69850,"88","20140423","routine"
69850,"86","20140318","routine"
69850,"82","20130905","routine"
69850,"89","20130306","routine"
69856,"100","20121001","routine"
69861,"94","20140411","routine"
69861,"96","20130806","routine"
69863,"96","20140414","routine"
69863,"92","20131008","routine"
69863,"80","20130425","routine"
69881,"98","20140602","routine"
69881,"93","20130913","routine"
69881,"100","20120830","routine"
69883,"72","20140610","routine"
69883,"88","20140224","routine"
69883,"72","20131007","routine"
69883,"64","20130108","routine"
69884,"88","20131113","routine"
69884,"81","20130419","routine"
69885,"94","20131204","routine"
69885,"81","20130605","routine"
69895,"96","20140418","routine"
69895,"98","20130906","routine"
69895,"100","20121114","routine"
69903,"100","20120905","routine"
69904,"79","20140416","routine"
69904,"78","20130723","routine"
69904,"90","20130108","routine"
69909,"96","20140820","routine"
69909,"96","20140325","routine"
69909,"90","20130808","routine"
69909,"94","20130115","routine"
69929,"85","20140818","routine"
69929,"90","20140206","routine"
69929,"92","20130304","routine"
69929,"100","20120906","routine"
69929,"100","20120904","routine"
69938,"87","20131217","routine"
69938,"79","20130506","routine"
69938,"96","20121012","routine"
69941,"68","20140716","routine"
69941,"92","20130826","routine"
69941,"92","20121127","routine"
69942,"96","20140407","routine"
69942,"94","20130917","routine"
69942,"93","20120822","routine"
69945,"85","20131202","routine"
69945,"87","20130715","routine"
69945,"96","20130226","routine"
69945,"87","20121022","routine"
69957,"94","20140425","routine"
69957,"92","20130615","routine"
69957,"100","20121030","routine"
69957,"100","20121029","routine"
69957,"100","20121002","routine"
69957,"100","20120911","routine"
69962,"72","20140716","routine"
69962,"51","20130920","routine"
69962,"100","20121009","routine"
69976,"98","20140529","routine"
69976,"94","20131106","routine"
69976,"92","20130122","routine"
69978,"79","20130919","routine"
69978,"100","20120831","routine"
69978,"100","20120816","routine"
69984,"92","20140226","routine"
69984,"89","20130912","routine"
69984,"90","20120928","routine"
69988,"94","20140626","routine"
69988,"100","20131208","routine"
69988,"100","20131110","routine"
69988,"90","20131016","routine"
69988,"98","20130908","routine"
69988,"84","20130516","routine"
69988,"96","20130112","routine"
69988,"96","20121209","routine"
69988,"100","20121007","routine"
69988,"98","20120916","routine"
69995,"79","20140709","routine"
69995,"77","20140306","routine"
69995,"79","20130613","routine"
69995,"75","20121101","routine"
70013,"98","20140428","routine"
70013,"98","20131028","routine"
70013,"94","20130423","routine"
70013,"100","20120926","routine"
70014,"100","20130314","routine"
70016,"92","20140227","routine"
70017,"90","20140109","routine"
70017,"88","20130626","routine"
70019,"90","20140708","routine"
70019,"74","20130904","routine"
70022,"91","20140604","routine"
70022,"94","20130917","routine"
70022,"100","20120920","routine"
70033,"92","20140506","routine"
70033,"90","20130430","routine"
70034,"96","20140606","routine"
70034,"93","20131107","routine"
70034,"100","20121018","routine"
70042,"94","20140220","routine"
70042,"96","20131002","routine"
70042,"89","20130404","routine"
70044,"63","20140618","routine"
70044,"85","20140402","routine"
70044,"86","20130715","routine"
70044,"78","20130415","routine"
70045,"90","20140626","routine"
70048,"88","20140128","routine"
70048,"92","20130806","routine"
70048,"79","20130206","routine"
70060,"98","20140304","routine"
70060,"92","20130206","routine"
70060,"100","20121109","routine"
70064,"93","20140319","routine"
70064,"89","20130924","routine"
70064,"94","20130315","routine"
70064,"93","20121022","routine"
70068,"71","20130715","routine"
70068,"78","20130307","routine"
70071,"94","20140312","routine"
70071,"98","20130912","routine"
70071,"96","20130313","routine"
70071,"92","20120925","routine"
70090,"91","20140205","routine"
70090,"86","20130719","routine"
70090,"98","20120926","routine"
70110,"85","20140211","routine"
70110,"88","20130717","routine"
70110,"93","20120926","routine"
70123,"92","20130814","routine"
70126,"100","20131208","routine"
70126,"100","20131110","routine"
70126,"88","20130820","routine"
70126,"93","20130112","routine"
70126,"83","20121209","routine"
70126,"100","20121007","routine"
70132,"96","20131104","routine"
70132,"94","20121210","routine"
70137,"79","20130619","routine"
70137,"98","20121204","routine"
70138,"94","20130731","routine"
70141,"96","20140327","routine"
70142,"100","20140422","routine"
70142,"100","20130410","routine"
70142,"87","20130409","routine"
70142,"96","20121030","routine"
70142,"96","20121026","routine"
70142,"100","20121019","routine"
70148,"92","20140326","routine"
70148,"96","20130930","routine"
70148,"100","20130320","routine"
70171,"100","20140422","routine"
70171,"94","20130711","routine"
70171,"93","20121102","routine"
70182,"94","20140527","routine"
70182,"94","20130419","routine"
70182,"90","20121113","routine"
70182,"100","20120925","routine"
70184,"92","20140507","routine"
70184,"93","20131125","routine"
70184,"100","20130530","routine"
70184,"96","20121207","routine"
70207,"96","20140811","routine"
70207,"96","20140206","routine"
70207,"90","20130905","routine"
70207,"94","20130108","routine"
70211,"100","20131208","routine"
70211,"100","20131110","routine"
70211,"100","20130908","routine"
70211,"100","20130112","routine"
70211,"96","20121209","routine"
70211,"96","20121007","routine"
70216,"90","20140326","routine"
70216,"92","20130912","routine"
70216,"92","20130214","routine"
70217,"92","20140410","routine"
70217,"88","20130503","routine"
70220,"88","20140206","routine"
70220,"92","20130725","routine"
70220,"96","20121130","routine"
70225,"90","20140827","routine"
70225,"100","20140520","routine"
70225,"89","20121003","routine"
